Id,Name,Month,Country,Confirmed,Deaths,Recovered,New cases,New deaths,New recovered
419,COVID-19,2020-03-01,Cuba,186,6,8,186,6,8
420,COVID-19,2020-03-01,Cyprus,262,8,23,262,8,23
421,COVID-19,2020-03-01,Czechia,3308,31,45,3308,31,45
422,COVID-19,2020-03-01,Denmark,3029,90,75,3026,90,75
423,COVID-19,2020-03-01,Djibouti,30,0,0,30,0,0
424,COVID-19,2020-03-01,Dominica,12,0,0,12,0,0
425,COVID-19,2020-03-01,Dominican Republic,1109,51,5,1109,51,5
426,COVID-19,2020-03-01,Ecuador,2240,75,54,2240,75,54
427,COVID-19,2020-03-01,Egypt,710,46,157,709,46,168
428,COVID-19,2020-03-01,El Salvador,32,1,0,32,1,0
429,COVID-19,2020-03-01,Equatorial Guinea,12,0,1,12,0,1
430,COVID-19,2020-03-01,Eritrea,15,0,0,15,0,0
431,COVID-19,2020-03-01,Estonia,745,4,26,744,4,26
432,COVID-19,2020-03-01,Eswatini,9,0,0,9,0,0
433,COVID-19,2020-03-01,Ethiopia,26,0,2,26,0,14
434,COVID-19,2020-03-01,Fiji,5,0,0,5,0,0
435,COVID-19,2020-03-01,Finland,1418,17,10,1415,17,9
436,COVID-19,2020-03-01,France,52827,3532,9513,52727,3530,9501
437,COVID-19,2020-03-01,Gabon,16,1,0,16,1,0
438,COVID-19,2020-03-01,Gambia,4,1,0,4,1,0
439,COVID-19,2020-03-01,Georgia,110,0,21,109,0,21
440,COVID-19,2020-03-01,Germany,71808,775,16100,71729,775,16084
441,COVID-19,2020-03-01,Ghana,161,5,31,161,5,31
442,COVID-19,2020-03-01,Greece,1314,49,52,1310,49,52
443,COVID-19,2020-03-01,Greenland,10,0,2,10,0,2
444,COVID-19,2020-03-01,Grenada,9,0,0,9,0,0
445,COVID-19,2020-03-01,Guatemala,38,1,12,38,1,12
446,COVID-19,2020-03-01,Guinea,22,0,0,22,0,0
447,COVID-19,2020-03-01,Guinea-Bissau,8,0,0,8,0,0
448,COVID-19,2020-03-01,Guyana,12,2,0,27,2,0
449,COVID-19,2020-03-01,Haiti,15,0,1,15,0,1
450,COVID-19,2020-03-01,Holy See,6,0,0,6,0,0
451,COVID-19,2020-03-01,Honduras,141,7,3,141,7,3
452,COVID-19,2020-03-01,Hungary,492,16,37,492,16,37
453,COVID-19,2020-03-01,Iceland,1135,2,198,1134,14,214
454,COVID-19,2020-03-01,India,1397,35,123,1394,37,120
455,COVID-19,2020-03-01,Indonesia,1528,136,81,1528,136,81
456,COVID-19,2020-03-01,Iran,44605,2898,14656,44012,2855,14533
457,COVID-19,2020-03-01,Iraq,694,50,170,681,50,170
458,COVID-19,2020-03-01,Ireland,3235,71,5,3234,71,5
459,COVID-19,2020-03-01,Israel,5358,20,224,5351,20,223
460,COVID-19,2020-03-01,Italy,105792,12428,15729,104664,12399,15683
461,COVID-19,2020-03-01,Jamaica,36,1,2,36,1,2
462,COVID-19,2020-03-01,Japan,2255,67,424,2010,61,392
463,COVID-19,2020-03-01,Jordan,274,5,30,274,5,30
464,COVID-19,2020-03-01,Kazakhstan,343,2,24,343,8,24
465,COVID-19,2020-03-01,Kenya,59,1,1,59,1,1
466,COVID-19,2020-03-01,Kosovo,112,1,6,112,1,6
467,COVID-19,2020-03-01,Kuwait,289,0,73,244,0,73
468,COVID-19,2020-03-01,Kyrgyzstan,107,0,3,107,0,3
469,COVID-19,2020-03-01,Laos,9,0,0,9,0,0
470,COVID-19,2020-03-01,Latvia,398,0,1,398,0,1
471,COVID-19,2020-03-01,Lebanon,470,12,37,466,12,37
472,COVID-19,2020-03-01,Lesotho,0,0,0,0,0,0
473,COVID-19,2020-03-01,Liberia,3,0,0,3,0,0
474,COVID-19,2020-03-01,Libya,10,0,1,10,0,1
475,COVID-19,2020-03-01,Liechtenstein,68,0,44,68,0,44
476,COVID-19,2020-03-01,Lithuania,537,8,7,536,8,7
477,COVID-19,2020-03-01,Luxembourg,2178,23,80,2177,23,80
478,COVID-19,2020-03-01,Madagascar,57,0,0,57,0,0
479,COVID-19,2020-03-01,Malawi,0,0,0,0,0,0
480,COVID-19,2020-03-01,Malaysia,2766,43,537,2741,43,519
481,COVID-19,2020-03-01,Maldives,18,0,13,18,0,13
482,COVID-19,2020-03-01,Mali,28,2,0,28,2,0
483,COVID-19,2020-03-01,Malta,169,0,2,169,0,2
484,COVID-19,2020-03-01,Mauritania,6,1,2,6,1,2
485,COVID-19,2020-03-01,Mauritius,143,5,0,143,5,0
486,COVID-19,2020-03-01,Mexico,1215,29,35,1211,29,35
487,COVID-19,2020-03-01,Moldova,353,4,18,353,4,18
488,COVID-19,2020-03-01,Monaco,52,1,2,51,1,2
489,COVID-19,2020-03-01,Mongolia,12,0,2,12,0,2
490,COVID-19,2020-03-01,Montenegro,109,2,0,109,2,0
491,COVID-19,2020-03-01,Morocco,617,36,24,617,36,24
492,COVID-19,2020-03-01,Mozambique,8,0,0,8,0,0
493,COVID-19,2020-03-01,Namibia,11,0,2,11,0,2
494,COVID-19,2020-03-01,Nepal,5,0,1,4,0,0
495,COVID-19,2020-03-01,Netherlands,12667,1040,3,12661,1040,3
496,COVID-19,2020-03-01,New Zealand,647,1,74,646,1,74
497,COVID-19,2020-03-01,Nicaragua,5,1,0,5,1,0
498,COVID-19,2020-03-01,Niger,27,3,0,27,3,0
499,COVID-19,2020-03-01,Nigeria,135,2,8,134,2,8
500,COVID-19,2020-03-01,North Macedonia,329,9,12,328,9,12
501,COVID-19,2020-03-01,Norway,4641,39,13,4626,39,13
502,COVID-19,2020-03-01,Oman,192,1,34,186,1,33
503,COVID-19,2020-03-01,Pakistan,2118,27,94,2114,27,110
504,COVID-19,2020-03-01,Panama,1181,30,9,1181,30,9
505,COVID-19,2020-03-01,Papua New Guinea,1,0,0,1,0,0
506,COVID-19,2020-03-01,Paraguay,65,3,1,65,3,1
507,COVID-19,2020-03-01,Peru,1065,30,394,1065,30,394
508,COVID-19,2020-03-01,Philippines,2084,88,49,2081,91,48
509,COVID-19,2020-03-01,Poland,2311,33,7,2311,33,31
510,COVID-19,2020-03-01,Portugal,7443,160,43,7443,160,43
511,COVID-19,2020-03-01,Qatar,781,2,62,780,2,62
512,COVID-19,2020-03-01,Romania,2245,82,220,2242,82,220
513,COVID-19,2020-03-01,Russia,2337,17,121,2335,17,119
514,COVID-19,2020-03-01,Rwanda,75,0,0,75,0,0
515,COVID-19,2020-03-01,Saint Kitts and Nevis,8,0,0,8,0,0
516,COVID-19,2020-03-01,Saint Lucia,13,0,1,13,0,1
517,COVID-19,2020-03-01,Saint Vincent and the Grenadines,1,0,1,1,0,1
518,COVID-19,2020-03-01,San Marino,236,26,13,235,26,13
519,COVID-19,2020-03-01,Sao Tome and Principe,0,0,0,0,0,0
520,COVID-19,2020-03-01,Saudi Arabia,1563,10,165,1563,10,165
521,COVID-19,2020-03-01,Senegal,175,0,40,175,0,40
522,COVID-19,2020-03-01,Serbia,900,16,0,900,22,30
523,COVID-19,2020-03-01,Seychelles,10,0,0,10,0,0
524,COVID-19,2020-03-01,Sierra Leone,1,0,0,1,0,0
525,COVID-19,2020-03-01,Singapore,926,3,240,824,3,168
526,COVID-19,2020-03-01,Slovakia,363,0,3,363,2,21
527,COVID-19,2020-03-01,Slovenia,802,15,10,802,15,10
528,COVID-19,2020-03-01,Somalia,5,0,1,5,0,1
529,COVID-19,2020-03-01,South Africa,1353,5,31,1353,5,31
530,COVID-19,2020-03-01,South Korea,9786,162,5408,6636,146,5415
531,COVID-19,2020-03-01,South Sudan,0,0,0,0,0,0
532,COVID-19,2020-03-01,Spain,95923,8464,19259,95878,8464,19257
533,COVID-19,2020-03-01,Sri Lanka,143,2,17,142,2,22
534,COVID-19,2020-03-01,Sudan,7,2,1,7,2,1
535,COVID-19,2020-03-01,Suriname,9,0,0,9,0,0
536,COVID-19,2020-03-01,Sweden,4435,180,0,4423,180,0
537,COVID-19,2020-03-01,Switzerland,16605,433,1823,16587,433,1823
538,COVID-19,2020-03-01,Syria,10,2,0,10,2,0
539,COVID-19,2020-03-01,Taiwan*,322,5,39,283,4,30
540,COVID-19,2020-03-01,Tajikistan,0,0,0,0,0,0
541,COVID-19,2020-03-01,Tanzania,19,1,1,19,1,1
542,COVID-19,2020-03-01,Thailand,1651,10,342,1609,10,314
543,COVID-19,2020-03-01,Timor-Leste,1,0,0,1,0,0
544,COVID-19,2020-03-01,Togo,34,1,10,34,1,10
545,COVID-19,2020-03-01,Trinidad and Tobago,87,3,1,87,3,3
546,COVID-19,2020-03-01,Tunisia,394,10,3,394,10,3
547,COVID-19,2020-03-01,Turkey,13531,214,243,13531,214,243
548,COVID-19,2020-03-01,US,188724,5605,7024,188700,5604,7017
549,COVID-19,2020-03-01,Uganda,44,0,0,44,0,0
550,COVID-19,2020-03-01,Ukraine,645,17,10,645,17,10
551,COVID-19,2020-03-01,United Arab Emirates,664,6,61,643,6,56
552,COVID-19,2020-03-01,United Kingdom,38815,2430,179,38754,2430,171
553,COVID-19,2020-03-01,Uruguay,338,1,41,338,1,41
554,COVID-19,2020-03-01,Uzbekistan,172,2,7,172,2,7
555,COVID-19,2020-03-01,Venezuela,135,3,39,135,3,39
556,COVID-19,2020-03-01,Vietnam,212,0,58,196,0,42
557,COVID-19,2020-03-01,West Bank and Gaza,119,1,18,119,1,18
558,COVID-19,2020-03-01,Western Sahara,0,0,0,0,0,0
559,COVID-19,2020-03-01,Yemen,0,0,0,0,0,0
560,COVID-19,2020-03-01,Zambia,35,0,0,35,0,0
561,COVID-19,2020-03-01,Zimbabwe,8,1,0,8,1,0
562,COVID-19,2020-04-01,Afghanistan,2171,64,260,1997,60,255
563,COVID-19,2020-04-01,Albania,773,31,470,530,16,418
564,COVID-19,2020-04-01,Algeria,4006,450,1779,3290,406,1733
565,COVID-19,2020-04-01,Andorra,745,42,468,369,30,458
566,COVID-19,2020-04-01,Angola,27,2,7,20,0,6
567,COVID-19,2020-04-01,Antigua and Barbuda,24,3,11,17,3,11
568,COVID-19,2020-04-01,Argentina,4428,218,1256,3374,191,1016
569,COVID-19,2020-04-01,Armenia,2066,32,929,1534,29,899
570,COVID-19,2020-04-01,Australia,6766,93,5742,2207,75,5384
571,COVID-19,2020-04-01,Austria,15452,584,12907,5272,456,11812
572,COVID-19,2020-04-01,Azerbaijan,1804,24,1325,1506,19,1299
573,COVID-19,2020-04-01,Bahamas,81,11,25,67,11,26
574,COVID-19,2020-04-01,Bahrain,3040,8,1500,2473,4,1205
575,COVID-19,2020-04-01,Bangladesh,7667,168,160,7616,163,135
576,COVID-19,2020-04-01,Barbados,81,7,39,47,7,39
577,COVID-19,2020-04-01,Belarus,14027,89,2386,13875,88,2341
578,COVID-19,2020-04-01,Belgium,48519,7594,11576,35744,6889,9880
579,COVID-19,2020-04-01,Belize,18,2,9,15,2,9
580,COVID-19,2020-04-01,Benin,64,1,33,55,1,32
581,COVID-19,2020-04-01,Bhutan,7,0,5,3,0,5
582,COVID-19,2020-04-01,Bolivia,1167,62,132,1060,56,132
583,COVID-19,2020-04-01,Bosnia and Herzegovina,1757,69,727,1337,56,710
584,COVID-19,2020-04-01,Botswana,23,1,5,19,0,5
585,COVID-19,2020-04-01,Brazil,87187,6006,35935,81470,5805,35808
586,COVID-19,2020-04-01,Brunei,138,1,124,9,0,79
587,COVID-19,2020-04-01,Bulgaria,1506,66,266,1107,58,249
588,COVID-19,2020-04-01,Burkina Faso,645,43,506,384,29,474
589,COVID-19,2020-04-01,Burma,151,6,27,136,5,27
590,COVID-19,2020-04-01,Burundi,11,1,4,9,1,4
591,COVID-19,2020-04-01,Cabo Verde,121,1,4,115,0,4
592,COVID-19,2020-04-01,Cambodia,122,0,119,13,0,98
593,COVID-19,2020-04-01,Cameroon,1832,61,934,1639,55,931
594,COVID-19,2020-04-01,Canada,54444,3309,0,45930,3209,0
595,COVID-19,2020-04-01,Central African Republic,50,0,10,47,0,10
596,COVID-19,2020-04-01,Chad,73,5,33,66,5,33
597,COVID-19,2020-04-01,Chile,17702,227,8580,14858,215,8424
598,COVID-19,2020-04-01,China,83956,4637,76951,1677,1328,4006
599,COVID-19,2020-04-01,Colombia,6507,293,1439,5601,277,1408
600,COVID-19,2020-04-01,Comoros,1,0,0,1,0,0
601,COVID-19,2020-04-01,Congo (Brazzaville),220,9,19,201,9,19
602,COVID-19,2020-04-01,Congo (Kinshasa),572,31,73,474,23,71
603,COVID-19,2020-04-01,Costa Rica,719,6,338,372,4,334
604,COVID-19,2020-04-01,Cote d'Ivoire,1275,14,574,1096,13,567
605,COVID-19,2020-04-01,Croatia,2076,69,1348,1209,63,1281
606,COVID-19,2020-04-01,Cuba,1501,61,681,1315,55,673
607,COVID-19,2020-04-01,Cyprus,850,15,296,588,11,273
608,COVID-19,2020-04-01,Czechia,7682,236,3314,4374,205,3269
609,COVID-19,2020-04-01,Denmark,9345,452,6730,6316,362,6655
610,COVID-19,2020-04-01,Djibouti,1089,2,642,1059,2,642
611,COVID-19,2020-04-01,Dominica,16,0,13,4,0,13
612,COVID-19,2020-04-01,Dominican Republic,6972,301,1301,5863,250,1296
613,COVID-19,2020-04-01,Ecuador,24934,900,1558,22694,825,1504
614,COVID-19,2020-04-01,Egypt,5537,392,1381,4827,346,1224
615,COVID-19,2020-04-01,El Salvador,395,10,119,363,9,119
616,COVID-19,2020-04-01,Equatorial Guinea,315,1,9,303,1,8
617,COVID-19,2020-04-01,Eritrea,39,0,26,24,0,26
618,COVID-19,2020-04-01,Estonia,1689,52,249,944,48,231
619,COVID-19,2020-04-01,Eswatini,100,1,12,91,1,12
620,COVID-19,2020-04-01,Ethiopia,131,3,59,105,3,57
621,COVID-19,2020-04-01,Fiji,18,0,12,13,0,12
622,COVID-19,2020-04-01,Finland,4995,211,3000,3577,196,2990
623,COVID-19,2020-04-01,France,167299,24379,49476,119170,20847,39963
624,COVID-19,2020-04-01,Gabon,276,3,67,260,2,67
625,COVID-19,2020-04-01,Gambia,11,1,8,7,0,8
626,COVID-19,2020-04-01,Georgia,539,6,184,429,6,163
627,COVID-19,2020-04-01,Germany,163009,6623,123500,91201,5910,107400
628,COVID-19,2020-04-01,Ghana,2074,17,212,1913,12,243
629,COVID-19,2020-04-01,Greece,2591,140,1374,1277,91,1322
630,COVID-19,2020-04-01,Greenland,11,0,11,1,0,9
631,COVID-19,2020-04-01,Grenada,20,0,13,11,0,13
632,COVID-19,2020-04-01,Guatemala,599,16,66,561,15,54
633,COVID-19,2020-04-01,Guinea,1495,7,329,1473,7,329
634,COVID-19,2020-04-01,Guinea-Bissau,205,1,19,197,1,19
635,COVID-19,2020-04-01,Guyana,82,9,22,70,7,22
636,COVID-19,2020-04-01,Haiti,81,8,8,66,8,9
637,COVID-19,2020-04-01,Holy See,11,0,2,5,0,2
638,COVID-19,2020-04-01,Honduras,771,71,79,630,64,88
639,COVID-19,2020-04-01,Hungary,2775,312,581,2283,296,544
640,COVID-19,2020-04-01,Iceland,1797,10,1670,662,8,1472
641,COVID-19,2020-04-01,India,34863,1154,9068,33466,1119,8945
642,COVID-19,2020-04-01,Indonesia,10118,792,1522,8590,656,1441
643,COVID-19,2020-04-01,Iran,94640,6028,75103,50035,3130,60447
644,COVID-19,2020-04-01,Iraq,2085,93,1375,1391,43,1205
645,COVID-19,2020-04-01,Ireland,20612,1232,13386,17377,1161,13381
646,COVID-19,2020-04-01,Israel,15946,222,8561,10588,202,8337
647,COVID-19,2020-04-01,Italy,205463,27967,75945,99671,15539,60216
648,COVID-19,2020-04-01,Jamaica,422,8,29,386,7,27
649,COVID-19,2020-04-01,Japan,14284,481,2460,12029,414,2036
650,COVID-19,2020-04-01,Jordan,453,8,362,179,3,332
651,COVID-19,2020-04-01,Kazakhstan,3402,25,866,3059,25,842
652,COVID-19,2020-04-01,Kenya,396,17,144,337,16,143
653,COVID-19,2020-04-01,Kosovo,806,22,271,694,21,265
654,COVID-19,2020-04-01,Kuwait,4024,26,1539,3735,26,1466
655,COVID-19,2020-04-01,Kyrgyzstan,746,8,462,639,8,459
656,COVID-19,2020-04-01,Laos,19,0,8,10,0,8
657,COVID-19,2020-04-01,Latvia,858,15,348,460,15,407
658,COVID-19,2020-04-01,Lebanon,725,24,150,255,12,113
659,COVID-19,2020-04-01,Lesotho,0,0,0,0,0,0
660,COVID-19,2020-04-01,Liberia,141,16,45,138,16,45
661,COVID-19,2020-04-01,Libya,61,3,18,51,3,19
662,COVID-19,2020-04-01,Liechtenstein,82,1,80,14,1,36
663,COVID-19,2020-04-01,Lithuania,1385,45,589,953,37,582
664,COVID-19,2020-04-01,Luxembourg,3784,90,3213,1606,71,3133
665,COVID-19,2020-04-01,Madagascar,128,0,92,71,0,92
666,COVID-19,2020-04-01,Malawi,37,3,7,37,3,7
667,COVID-19,2020-04-01,Malaysia,6002,102,4171,3236,59,3634
668,COVID-19,2020-04-01,Maldives,468,1,17,450,1,4
669,COVID-19,2020-04-01,Mali,490,26,135,462,24,135
670,COVID-19,2020-04-01,Malta,465,4,351,296,4,349
671,COVID-19,2020-04-01,Mauritania,8,1,6,2,0,4
672,COVID-19,2020-04-01,Mauritius,332,10,310,191,5,310
673,COVID-19,2020-04-01,Mexico,19224,1859,11423,18009,1830,11388
674,COVID-19,2020-04-01,Moldova,3897,116,1182,3544,112,1164
675,COVID-19,2020-04-01,Monaco,95,4,64,43,3,62
676,COVID-19,2020-04-01,Mongolia,38,0,10,26,0,8
677,COVID-19,2020-04-01,Montenegro,322,7,214,213,5,214
678,COVID-19,2020-04-01,Morocco,4423,170,984,3806,134,960
679,COVID-19,2020-04-01,Mozambique,76,0,0,68,0,0
680,COVID-19,2020-04-01,Namibia,16,0,8,5,0,6
681,COVID-19,2020-04-01,Nepal,57,0,16,52,0,15
682,COVID-19,2020-04-01,Netherlands,39507,4811,125,26840,3771,132
683,COVID-19,2020-04-01,New Zealand,1479,19,1252,833,18,1178
684,COVID-19,2020-04-01,Nicaragua,14,3,7,9,2,7
685,COVID-19,2020-04-01,Niger,719,32,452,692,29,452
686,COVID-19,2020-04-01,Nigeria,1932,58,319,1797,56,311
687,COVID-19,2020-04-01,North Macedonia,1465,77,738,1136,68,726
688,COVID-19,2020-04-01,Norway,7738,210,32,3097,171,19
689,COVID-19,2020-04-01,Oman,2348,11,495,2156,10,461
690,COVID-19,2020-04-01,Pakistan,18114,417,4715,15996,390,4621
691,COVID-19,2020-04-01,Panama,6532,188,576,5351,158,567
692,COVID-19,2020-04-01,Papua New Guinea,8,0,0,7,0,0
693,COVID-19,2020-04-01,Paraguay,266,10,113,201,7,112
694,COVID-19,2020-04-01,Peru,36976,1051,10405,35911,1021,10011
695,COVID-19,2020-04-01,Philippines,8488,568,1043,6404,480,994
696,COVID-19,2020-04-01,Poland,12877,644,3236,10566,611,3229
697,COVID-19,2020-04-01,Portugal,25045,989,1519,17602,829,1476
698,COVID-19,2020-04-01,Qatar,13409,10,1372,12628,8,1310
699,COVID-19,2020-04-01,Romania,12240,717,4017,9995,635,3797
700,COVID-19,2020-04-01,Russia,106498,1073,11619,104161,1056,11498
701,COVID-19,2020-04-01,Rwanda,243,0,104,168,0,104
702,COVID-19,2020-04-01,Saint Kitts and Nevis,15,0,6,7,0,6
703,COVID-19,2020-04-01,Saint Lucia,17,0,15,4,0,14
704,COVID-19,2020-04-01,Saint Vincent and the Grenadines,16,0,8,15,0,7
705,COVID-19,2020-04-01,San Marino,569,41,78,333,15,65
706,COVID-19,2020-04-01,Sao Tome and Principe,14,0,4,14,0,4
707,COVID-19,2020-04-01,Saudi Arabia,22753,162,3163,21190,152,2998
708,COVID-19,2020-04-01,Senegal,933,9,334,758,9,294
709,COVID-19,2020-04-01,Serbia,9009,179,1343,8109,163,1343
710,COVID-19,2020-04-01,Seychelles,11,0,6,1,0,6
711,COVID-19,2020-04-01,Sierra Leone,124,7,21,123,7,21
712,COVID-19,2020-04-01,Singapore,16169,15,1244,15243,12,1004
713,COVID-19,2020-04-01,Slovakia,1396,23,524,1033,23,525
714,COVID-19,2020-04-01,Slovenia,1429,91,233,627,76,223
715,COVID-19,2020-04-01,Somalia,601,28,31,596,28,30
716,COVID-19,2020-04-01,South Africa,5647,103,2073,4294,98,2042
717,COVID-19,2020-04-01,South Korea,10774,248,9072,988,86,3664
718,COVID-19,2020-04-01,South Sudan,35,0,0,35,0,0
719,COVID-19,2020-04-01,Spain,213435,24543,112050,127546,16079,92791
720,COVID-19,2020-04-01,Sri Lanka,663,7,154,520,5,137
721,COVID-19,2020-04-01,Sudan,442,31,39,435,29,38
722,COVID-19,2020-04-01,Suriname,10,1,8,1,1,8
723,COVID-19,2020-04-01,Sweden,21092,2586,0,16657,2406,0
724,COVID-19,2020-04-01,Switzerland,29586,1737,23400,12981,1304,21577
725,COVID-19,2020-04-01,Syria,43,3,0,33,1,0
726,COVID-19,2020-04-01,Taiwan*,429,6,322,107,1,283
727,COVID-19,2020-04-01,Tajikistan,15,0,0,15,0,0
728,COVID-19,2020-04-01,Tanzania,480,16,167,461,15,166
729,COVID-19,2020-04-01,Thailand,2954,54,2684,1303,44,2342
730,COVID-19,2020-04-01,Timor-Leste,24,0,0,23,0,0
731,COVID-19,2020-04-01,Togo,116,9,65,82,8,55
732,COVID-19,2020-04-01,Trinidad and Tobago,116,8,72,29,5,71
733,COVID-19,2020-04-01,Tunisia,994,41,305,600,31,302
734,COVID-19,2020-04-01,Turkey,120204,3174,48886,106673,2960,48643
735,COVID-19,2020-04-01,US,1072667,64256,153947,883943,58651,146923
736,COVID-19,2020-04-01,Uganda,83,0,52,40,0,52
737,COVID-19,2020-04-01,Ukraine,10406,261,1238,9761,244,1228
738,COVID-19,2020-04-01,United Arab Emirates,12481,105,2429,11817,99,2368
739,COVID-19,2020-04-01,United Kingdom,178771,26859,859,139956,24429,1324
740,COVID-19,2020-04-01,Uruguay,643,17,417,326,16,376
741,COVID-19,2020-04-01,Uzbekistan,2039,9,1133,1867,7,1126
742,COVID-19,2020-04-01,Venezuela,333,16,142,198,13,103
743,COVID-19,2020-04-01,Vietnam,270,0,219,58,0,181
744,COVID-19,2020-04-01,West Bank and Gaza,344,2,76,225,1,84
745,COVID-19,2020-04-01,Western Sahara,6,0,5,6,0,5
746,COVID-19,2020-04-01,Yemen,6,2,1,6,2,1
747,COVID-19,2020-04-01,Zambia,106,3,55,71,3,55
748,COVID-19,2020-04-01,Zimbabwe,40,4,5,32,3,5
749,COVID-19,2020-05-01,Afghanistan,15205,257,1328,13034,193,1068
750,COVID-19,2020-05-01,Albania,1137,33,872,364,2,402
751,COVID-19,2020-05-01,Algeria,9394,653,5748,5388,203,4043
752,COVID-19,2020-05-01,Andorra,764,51,694,19,9,226
753,COVID-19,2020-05-01,Angola,86,4,18,59,2,11
754,COVID-19,2020-05-01,Antigua and Barbuda,26,3,19,2,0,8
755,COVID-19,2020-05-01,Argentina,16851,539,5336,12423,321,4080
756,COVID-19,2020-05-01,Armenia,9282,131,3386,7216,99,2457
757,COVID-19,2020-05-01,Australia,7202,103,6618,436,10,882
758,COVID-19,2020-05-01,Austria,16731,668,15593,1279,84,2686
759,COVID-19,2020-05-01,Azerbaijan,5494,63,3428,3690,39,2103
760,COVID-19,2020-05-01,Bahamas,102,11,48,21,0,25
761,COVID-19,2020-05-01,Bahrain,11398,19,6673,8358,11,5173
762,COVID-19,2020-05-01,Bangladesh,47153,650,9781,39486,482,9621
763,COVID-19,2020-05-01,Barbados,92,7,76,11,0,37
764,COVID-19,2020-05-01,Belarus,42556,235,18514,28529,146,16128
765,COVID-19,2020-05-01,Belgium,58381,9467,15887,9862,1873,4311
766,COVID-19,2020-05-01,Belize,18,2,16,0,0,7
767,COVID-19,2020-05-01,Benin,232,3,143,377,2,162
768,COVID-19,2020-05-01,Bhutan,43,0,6,36,0,1
769,COVID-19,2020-05-01,Bolivia,9982,313,968,8815,251,836
770,COVID-19,2020-05-01,Bosnia and Herzegovina,2510,153,1862,753,84,1135
771,COVID-19,2020-05-01,Botswana,35,1,20,12,0,15
772,COVID-19,2020-05-01,Brazil,514849,29314,206555,427662,23308,170620
773,COVID-19,2020-05-01,Brunei,141,2,138,3,1,14
774,COVID-19,2020-05-01,Bulgaria,2513,140,1074,1007,74,808
775,COVID-19,2020-05-01,Burkina Faso,847,53,720,202,10,214
776,COVID-19,2020-05-01,Burma,224,6,138,73,0,111
777,COVID-19,2020-05-01,Burundi,63,1,33,52,0,29
778,COVID-19,2020-05-01,Cabo Verde,435,4,193,314,3,189
779,COVID-19,2020-05-01,Cambodia,125,0,123,3,0,4
780,COVID-19,2020-05-01,Cameroon,5904,191,3568,4072,130,2634
781,COVID-19,2020-05-01,Canada,92465,7373,0,38021,4064,0
782,COVID-19,2020-05-01,Central African Republic,1011,2,23,961,2,13
783,COVID-19,2020-05-01,Chad,778,65,491,705,60,458
784,COVID-19,2020-05-01,Chile,123550,1054,42727,105848,827,34147
785,COVID-19,2020-05-01,China,84146,4638,77813,190,1,862
786,COVID-19,2020-05-01,Colombia,29383,939,7032,22876,646,5593
787,COVID-19,2020-05-01,Comoros,106,2,26,105,2,26
788,COVID-19,2020-05-01,Congo (Brazzaville),611,20,179,391,11,160
789,COVID-19,2020-05-01,Congo (Kinshasa),3070,72,448,2498,41,375
790,COVID-19,2020-05-01,Costa Rica,1056,10,669,337,4,331
791,COVID-19,2020-05-01,Cote d'Ivoire,2833,33,1435,1558,19,861
792,COVID-19,2020-05-01,Croatia,2246,103,2072,170,34,724
793,COVID-19,2020-05-01,Cuba,2045,83,1809,544,22,1128
794,COVID-19,2020-05-01,Cyprus,944,17,790,94,2,494
795,COVID-19,2020-05-01,Czechia,9268,320,6558,1586,86,3244
796,COVID-19,2020-05-01,Denmark,11856,574,10549,2511,134,3819
797,COVID-19,2020-05-01,Djibouti,3354,24,1504,2265,22,862
798,COVID-19,2020-05-01,Dominica,16,0,16,0,0,3
799,COVID-19,2020-05-01,Dominican Republic,17285,502,10559,10313,201,9258
800,COVID-19,2020-05-01,Ecuador,39098,3358,19592,17277,2458,18034
801,COVID-19,2020-05-01,Egypt,24985,959,6037,19448,567,4656
802,COVID-19,2020-05-01,El Salvador,2517,46,1040,2122,36,921
803,COVID-19,2020-05-01,Equatorial Guinea,1306,12,200,991,11,191
804,COVID-19,2020-05-01,Eritrea,39,0,39,0,0,13
805,COVID-19,2020-05-01,Estonia,1869,68,1624,180,16,1375
806,COVID-19,2020-05-01,Eswatini,285,2,189,185,1,177
807,COVID-19,2020-05-01,Ethiopia,1172,11,209,1041,8,150
808,COVID-19,2020-05-01,Fiji,18,0,15,0,0,3
809,COVID-19,2020-05-01,Finland,6859,320,5500,1864,109,2900
810,COVID-19,2020-05-01,France,189009,28805,68473,22095,4860,18997
811,COVID-19,2020-05-01,Gabon,2655,17,722,2379,14,655
812,COVID-19,2020-05-01,Gambia,25,1,20,14,0,12
813,COVID-19,2020-05-01,Georgia,783,12,605,244,6,421
814,COVID-19,2020-05-01,Germany,183410,8540,165352,20401,1917,41852
815,COVID-19,2020-05-01,Ghana,8070,36,2947,5996,19,2735
816,COVID-19,2020-05-01,Greece,2917,175,1374,326,35,0
817,COVID-19,2020-05-01,Greenland,13,0,11,2,0,0
818,COVID-19,2020-05-01,Grenada,23,0,18,3,0,5
819,COVID-19,2020-05-01,Guatemala,5087,108,735,4488,92,669
820,COVID-19,2020-05-01,Guinea,3706,23,2030,2211,16,1701
821,COVID-19,2020-05-01,Guinea-Bissau,1256,8,42,1051,7,23
822,COVID-19,2020-05-01,Guyana,153,12,70,71,3,48
823,COVID-19,2020-05-01,Haiti,2124,44,24,2043,36,32
824,COVID-19,2020-05-01,Holy See,12,0,2,1,0,0
825,COVID-19,2020-05-01,Honduras,5202,212,537,4451,141,458
